session_id,minute_index,viewer_count,join_rate_per_min,comment_rate_per_min,aud_u18_share,aud_18_24_share,aud_25_plus_share,aud_unknown_share,text_signal,audio_signal,visual_signal,behavior_signal,novelty_score,risk_score,event_flag
sess_000712,4,18,0.1717,1.3151,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,5,21,0.0843,0.878,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,6,22,0.1398,0.9555,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,7,23,0.1306,2.382,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,8,27,0.2,2.07,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,9,27,0.1092,0.9972,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,10,28,0.1433,0.6914,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,11,30,0.1043,2.1702,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,12,32,0.1316,1.1245,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,13,35,0.095,0.9297,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000712,14,35,0.0825,1.047,0.4182,0.2303,0.0293,0.3223,0.0566,0.4203,0.1923,0.0954,0.1258,0.1526,
sess_000713,0,77,0.3895,0.107,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,1,54,0.3097,0.1535,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,2,117,0.4226,0.115,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,3,112,0.3041,0.1762,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,4,114,0.3905,0.2317,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,5,156,0.2227,0.069,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,6,125,0.3188,0.1074,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,7,160,0.2653,0.0875,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,8,170,0.3705,0.1434,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,9,151,0.4228,0.1192,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,10,176,0.3521,0.2099,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,11,189,0.2725,0.1289,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,12,201,0.4945,0.1121,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,13,197,0.3913,0.0949,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000713,14,205,0.3254,0.1506,0.2459,0.3692,0.301,0.0838,0.0417,0.2794,0.0213,0.3132,0.1205,0.1622,
sess_000714,0,13,,0.1987,0.2987,0.3303,0.1647,0.2063,0.1975,0.1976,0.0697,0.1909,0.2906,0.2047,
sess_000715,0,96,0.075,0.2331,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,1,89,0.0656,0.3928,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,2,125,0.0545,0.2542,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,3,120,0.082,0.2078,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,4,136,0.0529,0.4728,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,5,155,0.071,0.2967,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,6,173,0.0615,0.2868,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,7,181,0.0942,0.3435,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,8,191,0.0734,0.2451,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,9,205,0.0724,0.2791,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,10,194,0.0622,0.4366,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,11,218,0.0705,0.2843,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,12,237,0.0634,0.3644,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,13,237,0.0436,0.4145,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000715,14,245,0.0875,0.2305,0.3839,0.5522,0.0505,0.0134,0.1546,0.2825,0.1841,0.1741,0.5037,0.2589,
sess_000716,0,7,,0.1157,0.231,0.2895,0.1729,0.3066,0.094,0.0845,0.0459,0.1671,0.2948,0.1187,
sess_000717,0,36,,0.2952,0.0343,0.5392,0.1503,0.2761,0.0546,0.0512,0.0448,0.0806,0.2241,0.0737,
sess_000718,0,25,,0.2705,0.4326,0.2123,0.3384,0.0167,0.1169,0.206,0.2062,0.2071,0.2328,0.1736,
sess_000719,0,115,0.2355,0.5822,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,1,115,0.2143,0.5098,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,2,147,0.1536,0.4297,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,3,143,0.0941,0.8219,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,4,177,0.1753,0.5059,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,5,193,0.193,0.8208,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,6,200,0.1557,0.5761,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,7,174,0.1216,0.7253,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,8,247,0.2031,0.5713,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,9,222,0.1962,0.6638,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,10,235,0.1748,0.812,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,11,236,0.161,0.9769,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,12,294,0.1643,0.4387,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,13,267,0.2062,0.5171,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000719,14,315,0.2206,0.4763,0.2933,0.2423,0.23,0.2343,0.1264,0.0077,0.0535,0.1123,0.3128,0.1372,
sess_000720,0,34,,0.1073,0.048,0.3716,0.402,0.1784,0.0936,0.1635,0.3597,0.2578,0.1375,0.252,
sess_000721,0,8,,0.1603,0.386,0.034,0.5538,0.0262,0.0368,0.0159,0.0461,0.0589,0.0854,0.0585,
sess_000722,0,77,,0.0877,0.2352,0.648,0.0917,0.0251,0.1067,0.0532,0.4234,0.155,0.5407,0.2366,
sess_000723,0,46,,0.0301,0.1753,0.4257,0.1767,0.2223,0.1248,0.0235,0.0234,0.0819,0.118,0.0981,
sess_000724,0,29,,0.1279,0.4257,0.4531,0.1116,0.0095,0.0326,0.0852,0.0924,0.1305,0.015,0.0951,
sess_000725,0,39,0.0679,0.5644,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,1,36,0.1516,0.5812,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,2,44,0.0964,1.0237,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,3,45,0.0828,0.4438,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,4,51,0.1058,0.752,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,5,54,0.1546,0.66,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,6,55,0.0661,0.5951,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,7,64,0.0857,0.4778,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,8,69,0.1137,0.6956,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,9,76,0.1131,0.4169,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,10,80,0.1119,0.5966,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,11,90,0.1089,0.2893,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,12,88,0.1591,0.4754,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,13,94,0.0625,0.4085,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000725,14,96,0.1728,0.5904,0.364,0.41,0.2238,0.0022,0.0338,0.0929,0.1666,0.2241,0.1232,0.1416,
sess_000726,0,9,,0.0431,0.4868,0.4181,0.0917,0.0035,0.0644,0.1053,0.0737,0.2895,0.115,0.1622,
sess_000727,0,45,,0.0576,0.3341,0.2601,0.3411,0.0646,0.177,0.03,0.1545,0.1945,0.0956,0.1429,
sess_000728,0,30,,0.0463,0.347,0.586,0.0226,0.0445,0.2103,0.107,0.1579,0.2435,0.2869,0.2377,
sess_000729,0,7,,0.2514,0.0592,0.413,0.1398,0.3879,0.0269,0.1881,0.0619,0.2843,0.4207,0.205,
sess_000730,0,125,,0.0685,0.2853,0.2272,0.2245,0.263,0.0969,0.0965,0.0089,0.3032,0.4029,0.1752,
sess_000731,0,7,,0.0626,0.5556,0.2459,0.0625,0.1359,0.3366,0.0388,0.1326,0.1256,0.4591,0.1935,
sess_000732,0,80,0.0762,0.8427,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,1,99,0.0768,1.0949,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,2,91,0.0735,0.7846,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,3,107,0.0551,0.8818,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,4,95,0.0676,0.883,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,5,141,0.0641,1.2682,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,6,133,0.0546,1.371,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,7,141,0.0356,1.3783,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,8,178,0.0596,0.7671,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,9,162,0.0991,1.3429,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,10,171,0.0643,1.4712,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,11,212,0.0689,0.9593,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,12,198,0.0551,1.0109,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,13,228,0.0514,0.8843,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000732,14,221,0.0459,0.8331,0.1958,0.0538,0.3437,0.4067,0.0413,0.0294,0.0628,0.4044,0.173,0.2074,
sess_000733,0,50,0.0507,0.3797,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,1,90,0.0832,0.5498,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,2,104,0.0533,0.2806,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,3,104,0.0484,0.3055,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,4,99,0.0602,0.4447,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,5,139,0.0813,0.5261,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,6,167,0.0509,0.373,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,7,142,0.0555,0.2378,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,8,147,0.0658,0.6233,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,9,149,0.0443,0.3004,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,10,178,0.0471,0.261,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,11,166,0.0559,0.423,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,12,202,0.0707,0.6168,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,13,202,0.0481,0.4674,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000733,14,196,0.0672,0.4844,0.2629,0.5829,0.0589,0.0952,0.1275,0.0498,0.2039,0.4243,0.0894,0.21,
sess_000734,0,36,,0.0798,0.4678,0.2927,0.2231,0.0164,0.2897,0.0612,0.2864,0.4568,0.2125,0.2929,
sess_000735,0,32,0.2927,1.4644,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,1,33,0.3131,0.8617,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,2,32,0.4169,0.8379,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,3,37,0.3317,1.1972,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,4,43,0.2861,0.746,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,5,48,0.3213,0.7978,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,6,48,0.3082,0.4492,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,7,57,0.2916,0.5067,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,8,54,0.3485,1.2614,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,9,61,0.3371,0.646,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,10,70,0.2738,0.754,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,11,66,0.4284,0.8345,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,12,73,0.251,0.8612,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,13,71,0.2484,0.9275,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000735,14,75,0.2442,1.1367,0.2287,0.6171,0.0888,0.0654,0.2076,0.0142,0.0982,0.037,0.4504,0.1259,
sess_000736,0,6,,0.1985,0.3226,0.1194,0.2473,0.3107,0.4167,0.039,0.0015,0.308,0.1284,0.212,
sess_000737,0,26,,0.0884,0.2861,0.4073,0.153,0.1537,0.2638,0.0578,0.2876,0.2008,0.2989,0.2103,
sess_000738,0,10,,0.1208,0.4504,0.1518,0.1876,0.2103,0.3148,0.2109,0.064,0.1395,0.3144,0.2153,
sess_000739,0,55,,0.1608,0.0938,0.3567,0.4552,0.0943,0.0858,0.0969,0.1554,0.6814,0.5254,0.33,
sess_000740,0,14,,0.0295,0.1667,0.7874,0.0085,0.0374,0.1527,0.186,0.095,0.4236,0.232,0.2547,
sess_000741,0,260,,0.5946,0.01,0.2873,0.4768,0.2259,0.1832,0.0384,0.3629,0.057,0.257,0.1635,
sess_000742,0,19,,0.0323,0.068,0.6891,0.1874,0.0555,0.256,0.0376,0.2879,0.1455,0.3492,0.2182,
sess_000743,0,160,0.0666,0.8154,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,1,257,0.0743,1.06,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,2,267,0.0656,1.0638,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,3,291,0.1032,2.0461,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,4,333,0.1087,1.1898,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,5,357,0.0717,0.521,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,6,438,0.0643,0.6723,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,7,496,0.0707,1.466,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000743,8,535,0.0646,1.0704,0.372,0.3403,0.1106,0.1771,0.0792,0.0305,0.0173,0.0706,0.2497,0.0686,
sess_000744,0,149,,0.0924,0.0225,0.4487,0.4963,0.0324,0.0527,0.0049,0.1047,0.0361,0.1025,0.0819,
sess_000745,0,8,,0.0299,0.4973,0.0893,0.1233,0.2901,0.0664,0.0519,0.0797,0.1524,0.1432,0.1007,
sess_000746,0,35,,0.3321,0.0564,0.4411,0.4195,0.083,0.0571,0.0743,0.0222,0.1062,0.3291,0.1295,
sess_000747,0,32,,0.0862,0.3657,0.358,0.192,0.0843,0.0428,0.069,0.1354,0.0363,0.2226,0.1033,
sess_000748,0,39,0.116,0.4812,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,1,47,0.1198,0.488,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,2,49,0.1629,0.385,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,3,53,0.0804,0.3779,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,4,58,0.1183,0.6987,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,5,71,0.1615,0.3681,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,6,66,0.0877,0.9725,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,7,80,0.1436,0.3481,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,8,82,0.1324,0.3166,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,9,84,0.1284,0.2438,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,10,101,0.1361,0.3492,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,11,97,0.1297,0.5456,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,12,102,0.1119,0.6837,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,13,112,0.1372,0.6674,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000748,14,115,0.1335,0.9386,0.4669,0.2787,0.1309,0.1235,0.0158,0.1022,0.1166,0.0636,0.1389,0.1241,
sess_000749,0,9,,0.0497,0.0142,0.1696,0.4041,0.4121,0.1112,0.1196,0.18,0.2947,0.2464,0.2174,
sess_000750,0,9,,0.0587,0.4542,0.1743,0.0653,0.3061,0.028,0.4843,0.0215,0.0645,0.2696,0.1243,
sess_000751,0,58,,0.0688,,,,1.0,0.3627,0.1287,0.1485,0.0975,0.4129,0.1962,
sess_000752,0,25,,0.1092,0.1087,0.3132,0.0447,0.5334,0.1856,0.0274,0.0928,0.0968,0.129,0.1478,
sess_000753,0,15,0.2829,1.5162,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,1,15,0.3095,1.3574,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,2,18,0.305,1.908,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,3,26,0.2667,2.2408,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,4,23,0.454,3.458,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,5,23,0.3248,1.9687,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,6,31,0.2488,2.4857,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,7,30,0.1981,1.6955,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,8,33,0.4415,1.8458,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,9,33,0.2003,1.9613,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,10,34,0.2919,2.3782,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,11,39,0.3533,1.2775,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,12,36,0.2633,1.1241,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,13,44,0.3287,3.3337,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000753,14,45,0.4479,2.0271,0.1496,0.5489,0.0378,0.2637,0.1405,0.1713,0.2057,0.0794,0.1481,0.1389,
sess_000754,0,9,0.1582,0.7269,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,1,12,0.0489,1.2001,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,2,11,0.1748,0.97,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,3,13,0.089,0.5593,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,4,10,0.1224,0.2164,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,5,14,0.1426,0.681,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,6,13,0.0694,0.4293,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,7,17,0.1207,0.6537,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,8,16,0.1132,0.6821,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,9,19,0.1802,0.6823,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,10,21,0.155,0.7125,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,11,20,0.1323,0.4598,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,12,21,0.0775,0.8142,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
sess_000754,13,24,0.1264,0.6585,0.277,0.1141,0.537,0.0719,0.1753,0.2956,0.0684,0.2229,0.3258,0.1864,
