session_id,platform,content_format,creator_account_id,creator_age_band,creator_region,account_tenure_days,start_time_local,duration_sec,category,aud_u18_share,aud_18_24_share,aud_25_plus_share,aud_unknown_share,viewer_peak,join_rate_per_min,exit_rate_per_min,comment_rate_per_min,cross_age_interaction_rate,text_signal,audio_signal,visual_signal,behavior_signal,novelty_score,trend_cluster_id,risk_score,risk_velocity,confidence_band,risk_tier,abstain_flag,suggested_action_tier,human_review_required,moderator_decision,final_action_taken,raw_report_count,downstream_harm_report_count,policy_violation_downstream,appeal_or_reversal,driver_age_risk,driver_boundary_escalation,driver_contextual_vulnerability,driver_emerging_trend
sess_000679,youtube,live,acct_001992,18_24,MEA,201,2025-11-14T03:43:00,300,music,0.2771,0.3526,0.2373,0.133,96,0.0396,0.1714,0.2741,0.0534,0.0087,0.048,0.0289,0.0875,0.017,trend_44,0.0445,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000680,youtube,short_video,acct_001943,18_24,EU,451,2025-11-25T19:37:00,15,comedy,0.361,0.4025,0.2207,0.0158,27,,,0.0326,0.0231,0.0306,0.1162,0.2068,0.0627,0.2031,trend_26,0.0962,0.0378,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000681,instagram,short_video,acct_000018,unknown,MEA,225,2025-11-28T10:55:00,74,lifestyle,0.357,0.1013,0.1119,0.4297,39,,,0.1154,0.3022,0.441,0.0066,0.0403,0.2048,0.1626,trend_30,0.2148,0.0015,high,low,False,none,False,unknown,none,0,1,False,False,True,False,False,False
sess_000682,instagram,short_video,acct_000922,18_24,LATAM,340,2025-11-16T05:38:00,75,comedy,0.0811,0.6548,0.0295,0.2346,37,,,0.0605,0.153,0.0768,0.0893,0.2244,0.261,0.2847,trend_15,0.1861,0.0128,high,low,False,none,False,unknown,none,0,2,False,False,False,False,True,False
sess_000683,tiktok,short_video,acct_000024,18_24,EU,403,2025-12-02T06:36:00,82,music,0.435,0.4146,0.131,0.0195,30,,,0.0338,0.0359,0.0177,0.0021,0.2495,0.0449,0.213,trend_05,0.0872,-0.0086,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000684,tiktok,live,acct_000431,18_24,MEA,322,2025-11-06T18:45:00,847,comedy,0.0784,0.825,0.0587,0.0379,74,0.3081,0.1108,0.8575,0.0599,0.0716,0.1223,0.1395,0.3962,0.2793,trend_10,0.1991,0.0,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000685,facebook,live,acct_001943,25_plus,LATAM,573,2025-11-20T22:44:00,1645,education,0.0419,0.1522,0.7087,0.0972,62,0.1191,0.2348,0.7892,0.3703,0.0067,0.05,0.0553,0.0591,0.4637,trend_33,0.1238,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000686,facebook,live,acct_001357,25_plus,NA,152,2025-11-27T01:13:00,893,news,0.0017,0.6393,0.3379,0.0211,180,0.0828,0.1335,1.3005,0.2185,0.1337,0.0694,0.0726,0.3422,0.1001,trend_34,0.1815,0.0,high,low,False,none,False,unknown,none,0,0,False,False,True,True,False,False
sess_000687,instagram,short_video,acct_001629,18_24,LATAM,361,2025-12-04T03:21:00,47,general,0.2325,0.3209,0.1273,0.3193,168,,,0.0614,0.1349,0.0276,0.0234,0.0666,0.2002,0.1879,trend_28,0.1115,-0.0046,high,low,False,none,False,unknown,none,0,0,True,False,False,False,False,False
sess_000688,facebook,live,acct_001523,u18,EU,126,2025-11-11T04:02:00,1037,fitness,0.7583,0.1339,0.0867,0.0211,37,0.0438,0.3625,0.7662,0.2611,0.2431,0.19,0.0867,0.2306,0.1613,trend_02,0.2001,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,True,False
sess_000689,tiktok,live,acct_000269,25_plus,LATAM,150,2025-12-07T01:41:00,749,gaming,,,,1.0,106,0.2343,0.1487,0.7178,0.2395,0.8555,0.0627,0.1348,0.0607,0.2496,trend_04,0.2808,0.0133,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000690,tiktok,short_video,acct_000316,u18,APAC,65,2025-11-12T18:56:00,57,fitness,0.3439,0.569,0.0778,0.0093,14,,,0.2598,0.1053,0.5326,0.1435,0.1796,0.3509,0.5696,trend_08,0.3317,-0.006,high,low,False,none,False,unknown,none,0,0,False,False,False,False,True,False
sess_000691,tiktok,short_video,acct_001147,u18,NA,297,2025-11-01T10:58:00,25,music,0.2103,0.4621,0.2468,0.0808,10,,,0.0919,0.0414,0.2393,0.0043,0.0868,0.0943,0.1333,trend_29,0.1134,-0.0126,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000692,instagram,short_video,acct_001156,18_24,NA,464,2025-12-20T05:06:00,44,sports,0.207,0.3847,0.2414,0.167,40,,,0.0421,0.1231,0.3207,0.0202,0.0365,0.0465,0.416,trend_33,0.1485,0.0199,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000693,tiktok,live,acct_001451,18_24,NA,81,2025-12-14T19:20:00,2047,news,0.1064,0.4124,0.055,0.4262,376,0.167,0.013,0.2057,0.0809,0.1716,0.0174,0.0833,0.1148,0.2417,trend_33,0.1205,0.0,high,low,False,none,False,unknown,none,10,2,False,False,False,False,False,False
sess_000694,youtube,live,acct_000243,u18,MEA,451,2025-12-18T18:02:00,3585,music,0.2622,0.1429,0.126,0.4689,30,0.0505,0.1039,0.3436,0.2066,0.4297,0.1656,0.2004,0.0811,0.5336,trend_01,0.248,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,True
sess_000695,tiktok,live,acct_000357,18_24,APAC,631,2025-11-18T18:22:00,3544,music,0.2702,0.5813,0.0223,0.1262,126,0.065,0.4509,0.1823,0.1328,0.0415,0.0111,0.0708,0.1795,0.1544,trend_10,0.1046,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000696,instagram,live,acct_000927,u18,EU,511,2025-11-01T15:13:00,2256,music,0.5936,0.1649,0.0273,0.2143,114,0.0947,0.3128,6.9521,0.5365,0.3331,0.1692,0.0589,0.1134,0.1184,trend_41,0.2088,0.0,high,low,False,none,False,unknown,none,0,1,False,False,True,False,False,False
sess_000697,youtube,live,acct_001312,18_24,APAC,892,2025-12-16T11:59:00,2328,general,,,,,20,0.0281,0.2356,1.395,0.3672,0.0614,0.0951,0.1111,0.0561,0.2634,trend_44,0.1159,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,True
sess_000698,tiktok,short_video,acct_001541,25_plus,LATAM,397,2025-12-29T05:29:00,61,news,0.276,0.1664,0.5149,0.0427,48,,,0.0934,0.0917,0.0178,0.0711,0.1436,0.0446,0.4156,trend_19,0.1019,-0.011,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000699,instagram,short_video,acct_001339,18_24,EU,364,2025-12-10T05:26:00,33,fitness,0.4072,0.4409,0.135,0.0168,28,,,0.0223,0.0421,0.1309,0.063,0.0277,0.2658,0.0527,trend_05,0.1249,0.0404,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000700,youtube,short_video,acct_000207,18_24,APAC,388,2025-12-24T08:55:00,58,general,0.123,0.5862,0.1389,0.1519,6,,,0.0245,0.1719,0.1573,0.0325,0.084,0.1899,0.0932,trend_08,0.1361,0.0265,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000701,tiktok,short_video,acct_000020,u18,LATAM,486,2025-12-15T04:52:00,27,fitness,0.515,0.2469,0.1122,0.126,62,,,0.0897,0.3676,0.0639,0.0303,0.0181,0.0489,0.195,trend_04,0.0976,0.0162,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000702,facebook,short_video,acct_001674,18_24,MEA,85,2025-11-28T19:02:00,80,general,0.1686,0.5834,0.0613,0.1868,6,,,0.1099,0.4186,0.1886,0.0742,0.2659,0.1945,0.6213,trend_17,0.2636,-0.0015,high,low,False,none,False,unknown,none,0,2,False,False,True,False,False,True
sess_000703,tiktok,live,acct_001987,25_plus,LATAM,202,2025-12-09T03:03:00,2234,fitness,0.1291,0.4103,0.3033,0.1573,274,0.1201,0.0929,0.2596,0.0732,0.2488,0.012,0.0356,0.1108,0.2249,trend_35,0.1246,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000704,tiktok,short_video,acct_000672,25_plus,MEA,267,2025-11-02T01:01:00,23,gaming,0.2093,0.1233,0.4571,0.2103,73,,,0.0698,0.4626,0.5409,0.1177,0.0608,0.2873,0.4048,trend_13,0.3181,-0.0256,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000705,youtube,live,acct_000258,18_24,LATAM,29,2025-12-18T12:31:00,3329,music,0.0491,0.3977,0.0156,0.5377,151,0.2551,0.1711,0.186,0.0935,0.1655,0.2752,0.0895,0.1682,0.5631,trend_25,0.1947,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000706,facebook,live,acct_001432,18_24,LATAM,306,2025-12-13T15:40:00,3427,comedy,0.4366,0.3196,0.0084,0.2354,30,0.1615,0.0578,4.4787,0.1508,0.019,0.1103,0.0215,0.2556,0.2112,trend_41,0.1299,0.0,high,low,False,none,False,unknown,none,1,0,False,False,True,False,False,False
sess_000707,instagram,live,acct_000096,18_24,EU,632,2025-11-26T19:09:00,1642,comedy,0.1009,0.4043,0.3291,0.1657,184,0.6477,0.1811,0.9017,0.2209,0.1271,0.1962,0.1399,0.2137,0.0669,trend_28,0.1658,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000708,instagram,live,acct_000830,18_24,LATAM,142,2025-12-27T14:26:00,2459,education,0.1891,0.7365,0.0713,0.003,161,0.0487,0.0607,1.9354,0.1538,0.0827,0.0097,0.2362,0.3332,0.2771,trend_05,0.2011,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000709,youtube,short_video,acct_001030,25_plus,MEA,128,2025-11-15T05:09:00,67,general,0.4879,0.4254,0.0467,0.0401,4,,,0.0409,0.3734,0.1019,0.1046,0.2435,0.0313,0.0555,trend_27,0.1358,0.0297,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000710,tiktok,live,acct_001829,25_plus,NA,189,2025-12-03T08:11:00,693,beauty,0.1604,0.0806,0.4447,0.3143,50,0.2534,0.1054,0.7595,0.2828,0.0484,0.1561,0.1314,0.1524,0.4791,trend_08,0.1744,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000711,youtube,live,acct_000692,25_plus,NA,587,2025-11-02T02:24:00,1870,sports,0.3898,0.3347,0.1485,0.127,71,0.1053,0.1711,0.3379,0.3437,0.0104,0.1794,0.108,0.0774,0.2695,trend_34,0.1295,0.0,high,low,False,none,False,unknown,none,0,2,False,False,True,False,False,False
sess_000712,tiktok,live,acct_001142,u18,NA,780,2025-11-05T17:04:00,1385,comedy,0.4182,0.2303,0.0293,0.3223,36,0.138,0.1479,1.0996,0.202,0.0566,0.4203,0.1923,0.0954,0.1258,trend_32,0.1526,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000713,facebook,live,acct_001724,u18,APAC,208,2025-12-16T05:22:00,1234,comedy,0.2459,0.3692,0.301,0.0838,223,0.3234,0.3567,0.1292,0.1792,0.0417,0.2794,0.0213,0.3132,0.1205,trend_27,0.1622,0.0,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000714,tiktok,short_video,acct_000842,25_plus,APAC,604,2025-12-06T11:11:00,14,fitness,0.2987,0.3303,0.1647,0.2063,13,,,0.1987,0.3872,0.1975,0.1976,0.0697,0.1909,0.2906,trend_44,0.2047,-0.0271,high,low,False,none,False,unknown,none,0,1,False,False,False,False,True,False
sess_000715,tiktok,live,acct_001254,18_24,EU,435,2025-12-17T23:01:00,2932,comedy,0.3839,0.5522,0.0505,0.0134,276,0.073,0.0807,0.264,0.5362,0.1546,0.2825,0.1841,0.1741,0.5037,trend_04,0.2589,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,True
sess_000716,youtube,short_video,acct_000189,18_24,APAC,952,2025-11-21T11:49:00,28,news,0.231,0.2895,0.1729,0.3066,7,,,0.1157,0.0422,0.094,0.0845,0.0459,0.1671,0.2948,trend_08,0.1187,0.0175,high,low,False,none,False,unknown,none,0,0,False,False,False,False,True,True
sess_000717,youtube,short_video,acct_001877,25_plus,MEA,322,2025-12-21T13:35:00,82,news,0.0343,0.5392,0.1503,0.2761,36,,,0.2952,0.0295,0.0546,0.0512,0.0448,0.0806,0.2241,trend_31,0.0737,-0.0159,high,low,False,none,False,unknown,none,1,0,True,False,False,False,False,False
sess_000718,instagram,short_video,acct_000853,25_plus,MEA,121,2025-11-17T22:27:00,18,music,0.4326,0.2123,0.3384,0.0167,25,,,0.2705,0.0743,0.1169,0.206,0.2062,0.2071,0.2328,trend_26,0.1736,0.0248,high,low,False,none,False,unknown,none,1,0,False,False,False,False,False,False
sess_000719,tiktok,live,acct_001780,18_24,NA,452,2025-12-13T14:34:00,2198,lifestyle,0.2933,0.2423,0.23,0.2343,319,0.1652,0.0763,0.6231,0.3026,0.1264,0.0077,0.0535,0.1123,0.3128,trend_27,0.1372,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000720,tiktok,short_video,acct_000207,18_24,NA,226,2025-12-26T15:56:00,51,beauty,0.048,0.3716,0.402,0.1784,34,,,0.1073,0.5364,0.0936,0.1635,0.3597,0.2578,0.1375,trend_20,0.252,-0.0171,high,low,False,none,False,unknown,none,0,2,False,False,False,True,False,False
sess_000721,youtube,short_video,acct_000381,25_plus,LATAM,147,2025-11-15T16:32:00,71,education,0.386,0.034,0.5538,0.0262,8,,,0.1603,0.1287,0.0368,0.0159,0.0461,0.0589,0.0854,trend_43,0.0585,-0.0185,high,low,False,none,False,unknown,none,1,0,False,False,False,False,False,False
sess_000722,facebook,short_video,acct_001283,18_24,MEA,124,2025-11-13T21:38:00,71,beauty,0.2352,0.648,0.0917,0.0251,77,,,0.0877,0.2847,0.1067,0.0532,0.4234,0.155,0.5407,trend_33,0.2366,0.0003,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,True
sess_000723,instagram,short_video,acct_001949,18_24,NA,818,2025-11-05T14:07:00,29,education,0.1753,0.4257,0.1767,0.2223,46,,,0.0301,0.2446,0.1248,0.0235,0.0234,0.0819,0.118,trend_43,0.0981,0.0057,high,low,False,none,False,unknown,none,0,1,False,False,False,False,True,False
sess_000724,youtube,short_video,acct_000949,18_24,APAC,102,2025-12-24T15:17:00,29,comedy,0.4257,0.4531,0.1116,0.0095,29,,,0.1279,0.2058,0.0326,0.0852,0.0924,0.1305,0.015,trend_10,0.0951,0.0235,high,low,False,none,False,unknown,none,0,1,False,False,False,True,False,False
sess_000725,facebook,live,acct_001611,18_24,MEA,173,2025-12-05T03:16:00,3083,music,0.364,0.41,0.2238,0.0022,105,0.1069,0.0645,0.5915,0.1651,0.0338,0.0929,0.1666,0.2241,0.1232,trend_04,0.1416,0.0,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000726,instagram,short_video,acct_000027,18_24,EU,261,2025-12-06T23:05:00,83,sports,0.4868,0.4181,0.0917,0.0035,9,,,0.0431,0.2638,0.0644,0.1053,0.0737,0.2895,0.115,trend_22,0.1622,0.005,high,low,False,none,False,unknown,none,0,2,False,False,False,True,False,False
sess_000727,tiktok,short_video,acct_001526,25_plus,LATAM,272,2025-12-25T14:08:00,68,general,0.3341,0.2601,0.3411,0.0646,45,,,0.0576,0.076,0.177,0.03,0.1545,0.1945,0.0956,trend_21,0.1429,-0.0051,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000728,tiktok,short_video,acct_000478,18_24,EU,184,2025-11-06T01:34:00,18,news,0.347,0.586,0.0226,0.0445,30,,,0.0463,0.462,0.2103,0.107,0.1579,0.2435,0.2869,trend_40,0.2377,-0.0225,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,False
sess_000729,facebook,short_video,acct_000582,25_plus,MEA,255,2025-11-06T08:03:00,78,music,0.0592,0.413,0.1398,0.3879,7,,,0.2514,0.3953,0.0269,0.1881,0.0619,0.2843,0.4207,trend_20,0.205,-0.0092,high,low,False,none,False,unknown,none,0,1,False,False,False,False,True,False
sess_000730,instagram,short_video,acct_001507,25_plus,EU,109,2025-11-28T09:30:00,29,sports,0.2853,0.2272,0.2245,0.263,125,,,0.0685,0.1456,0.0969,0.0965,0.0089,0.3032,0.4029,trend_26,0.1752,-0.0265,high,low,False,none,False,unknown,none,0,0,True,False,False,True,False,False
sess_000731,tiktok,short_video,acct_000014,u18,MEA,102,2025-11-04T06:20:00,39,gaming,0.5556,0.2459,0.0625,0.1359,7,,,0.0626,0.0884,0.3366,0.0388,0.1326,0.1256,0.4591,trend_03,0.1935,-0.0059,high,low,False,none,False,unknown,none,0,3,False,False,False,False,False,False
sess_000732,instagram,live,acct_000677,25_plus,NA,80,2025-11-30T23:44:00,2848,education,0.1958,0.0538,0.3437,0.4067,228,0.062,0.1118,0.7839,0.4458,0.0413,0.0294,0.0628,0.4044,0.173,trend_30,0.2074,0.0,high,low,False,none,False,unknown,none,0,1,False,False,True,False,False,False
sess_000733,instagram,live,acct_001392,18_24,NA,294,2025-11-06T14:06:00,1540,beauty,0.2629,0.5829,0.0589,0.0952,221,0.0588,0.1441,0.4157,0.1047,0.1275,0.0498,0.2039,0.4243,0.0894,trend_06,0.21,0.0,high,low,False,none,False,unknown,none,0,3,False,False,False,False,False,False
sess_000734,instagram,short_video,acct_001900,18_24,EU,540,2025-11-17T01:07:00,21,sports,0.4678,0.2927,0.2231,0.0164,36,,,0.0798,0.1865,0.2897,0.0612,0.2864,0.4568,0.2125,trend_13,0.2929,-0.0136,high,low,False,none,False,unknown,none,0,0,False,False,False,True,False,False
sess_000735,youtube,live,acct_001385,18_24,APAC,416,2025-12-01T23:25:00,1810,education,0.2287,0.6171,0.0888,0.0654,80,0.2852,0.0721,0.732,0.048,0.2076,0.0142,0.0982,0.037,0.4504,trend_13,0.1259,0.0,high,low,False,none,False,unknown,none,0,2,False,False,False,False,True,False
sess_000736,instagram,short_video,acct_001723,25_plus,APAC,117,2025-12-29T21:55:00,14,beauty,0.3226,0.1194,0.2473,0.3107,6,,,0.1985,0.142,0.4167,0.039,0.0015,0.308,0.1284,trend_04,0.212,0.0105,high,low,False,none,False,unknown,none,0,0,False,False,False,True,False,False
sess_000737,instagram,short_video,acct_001444,25_plus,APAC,322,2025-11-29T15:54:00,17,beauty,0.2861,0.4073,0.153,0.1537,26,,,0.0884,0.0714,0.2638,0.0578,0.2876,0.2008,0.2989,trend_13,0.2103,0.0233,high,low,False,none,False,unknown,none,0,2,True,False,False,False,False,False
sess_000738,tiktok,short_video,acct_001427,unknown,LATAM,731,2025-11-24T21:52:00,60,comedy,0.4504,0.1518,0.1876,0.2103,10,,,0.1208,0.3575,0.3148,0.2109,0.064,0.1395,0.3144,trend_39,0.2153,-0.0166,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000739,instagram,short_video,acct_001402,25_plus,MEA,195,2025-11-18T05:08:00,58,music,0.0938,0.3567,0.4552,0.0943,55,,,0.1608,0.2509,0.0858,0.0969,0.1554,0.6814,0.5254,trend_32,0.33,-0.0142,high,low,False,none,False,unknown,none,0,1,False,False,True,True,True,False
sess_000740,instagram,short_video,acct_000687,25_plus,APAC,389,2025-12-19T05:22:00,37,gaming,0.1667,0.7874,0.0085,0.0374,14,,,0.0295,0.3632,0.1527,0.186,0.095,0.4236,0.232,trend_33,0.2547,-0.0354,high,low,False,none,False,unknown,none,0,2,True,False,False,False,False,False
sess_000741,tiktok,short_video,acct_001919,25_plus,NA,151,2025-12-24T15:04:00,17,lifestyle,0.01,0.2873,0.4768,0.2259,260,,,0.5946,0.1033,0.1832,0.0384,0.3629,0.057,0.257,trend_34,0.1635,-0.0105,high,low,False,none,False,unknown,none,0,3,False,False,False,False,False,False
sess_000742,youtube,short_video,acct_000699,25_plus,APAC,257,2025-11-25T14:20:00,36,gaming,0.068,0.6891,0.1874,0.0555,19,,,0.0323,0.2548,0.256,0.0376,0.2879,0.1455,0.3492,trend_14,0.2182,0.0214,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000743,instagram,live,acct_000477,18_24,EU,310,2025-12-31T01:37:00,566,beauty,0.372,0.3403,0.1106,0.1771,520,0.0804,0.9914,0.8265,0.0026,0.0792,0.0305,0.0173,0.0706,0.2497,trend_32,0.0686,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000744,tiktok,short_video,acct_001337,25_plus,NA,424,2025-11-12T06:43:00,89,lifestyle,0.0225,0.4487,0.4963,0.0324,149,,,0.0924,0.2548,0.0527,0.0049,0.1047,0.0361,0.1025,trend_42,0.0819,-0.002,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,False
sess_000745,tiktok,short_video,acct_001509,u18,APAC,134,2025-11-24T05:52:00,45,sports,0.4973,0.0893,0.1233,0.2901,8,,,0.0299,0.08,0.0664,0.0519,0.0797,0.1524,0.1432,trend_24,0.1007,-0.0262,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000746,facebook,short_video,acct_000407,25_plus,LATAM,169,2025-12-14T10:20:00,66,education,0.0564,0.4411,0.4195,0.083,35,,,0.3321,0.3569,0.0571,0.0743,0.0222,0.1062,0.3291,trend_38,0.1295,0.0042,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000747,youtube,short_video,acct_001925,18_24,NA,563,2025-12-10T04:17:00,72,fitness,0.3657,0.358,0.192,0.0843,32,,,0.0862,0.2519,0.0428,0.069,0.1354,0.0363,0.2226,trend_37,0.1033,0.0059,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000748,youtube,live,acct_000248,u18,APAC,190,2025-11-25T21:27:00,1083,comedy,0.4669,0.2787,0.1309,0.1235,118,0.1152,0.2284,0.5212,0.4808,0.0158,0.1022,0.1166,0.0636,0.1389,trend_25,0.1241,0.0,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,False
sess_000749,tiktok,short_video,acct_001150,25_plus,NA,274,2025-12-18T19:36:00,18,comedy,0.0142,0.1696,0.4041,0.4121,9,,,0.0497,0.3448,0.1112,0.1196,0.18,0.2947,0.2464,trend_42,0.2174,0.0001,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000750,facebook,short_video,acct_001403,18_24,LATAM,356,2025-12-11T01:03:00,84,general,0.4542,0.1743,0.0653,0.3061,9,,,0.0587,0.1739,0.028,0.4843,0.0215,0.0645,0.2696,trend_16,0.1243,0.015,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,False
sess_000751,tiktok,short_video,acct_000564,18_24,MEA,391,2025-11-12T02:17:00,20,sports,,,,1.0,58,,,0.0688,0.0973,0.3627,0.1287,0.1485,0.0975,0.4129,trend_14,0.1962,-0.0253,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000752,instagram,short_video,acct_000146,u18,NA,112,2025-12-24T00:46:00,35,fitness,0.1087,0.3132,0.0447,0.5334,25,,,0.1092,0.3957,0.1856,0.0274,0.0928,0.0968,0.129,trend_25,0.1478,0.0076,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000753,tiktok,live,acct_000672,18_24,APAC,68,2025-12-16T13:32:00,3460,education,0.1496,0.5489,0.0378,0.2637,46,0.3139,0.0402,1.7446,0.14,0.1405,0.1713,0.2057,0.0794,0.1481,trend_31,0.1389,0.0,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000754,tiktok,live,acct_000563,25_plus,LATAM,393,2025-12-02T06:05:00,1302,beauty,0.277,0.1141,0.537,0.0719,26,0.097,0.2669,0.5291,0.0918,0.1753,0.2956,0.0684,0.2229,0.3258,trend_35,0.1864,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000755,tiktok,short_video,acct_001677,18_24,MEA,483,2025-11-10T20:05:00,19,news,0.5121,0.1719,0.2743,0.0416,24,,,0.0777,0.0721,0.0261,0.1644,0.062,0.4435,0.2323,trend_02,0.1894,-0.0134,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000756,youtube,short_video,acct_001139,25_plus,APAC,43,2025-12-13T10:28:00,62,news,0.1555,0.3272,0.3836,0.1337,26,,,0.0296,0.282,0.1743,0.0562,0.1604,0.1678,0.1508,trend_42,0.1687,0.0265,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
